Date,Time,Julian,Precip,Pyranometer,PAR,Temp,RH,Wind,WindDir,BAR
1-Jan-2015,00:15,1,0.000,0.000,0.000,-11.9,91,0.01,275.2,1018
1-Jan-2015,00:30,1,0.000,0.000,0.000,-11.9,91.3,0.04,275.2,1018
1-Jan-2015,00:45,1,0.000,0.000,0.000,-12.0,91.6,0.04,275.3,1018
1-Jan-2015,01:00,1,0.000,0.000,0.000,-11.8,92.1,0.09,248.8,1017
1-Jan-2015,01:15,1,0.000,0.000,0.000,-11.3,93,0.18,303.3,1017
1-Jan-2015,01:30,1,0.000,0.000,0.000,-10.9,92.8,0.03,325.2,1017
1-Jan-2015,01:45,1,0.000,0.000,0.000,-10.7,92.5,0.15,303.1,1017
1-Jan-2015,02:00,1,0.000,0.000,0.000,-10.4,91.9,0.19,211.0,1017
1-Jan-2015,02:15,1,0.000,0.000,0.000,-9.5,85.9,0.63,202.6,1017
1-Jan-2015,02:30,1,0.000,0.000,0.000,-8.6,76,0.93,245.1,1016
1-Jan-2015,02:45,1,0.000,0.000,0.000,-8.2,69.02,1.13,235.0,1016
1-Jan-2015,03:00,1,0.000,0.000,0.000,-8.0,67.85,1.03,242.6,1016
1-Jan-2015,03:15,1,0.000,0.000,0.000,-7.9,67.1,0.58,210.9,1016
1-Jan-2015,03:30,1,0.000,0.000,0.000,-7.9,66.23,0.82,210.6,1016
1-Jan-2015,03:45,1,0.000,0.000,0.000,-7.7,64.55,1.12,213.0,1016
1-Jan-2015,04:00,1,0.000,0.000,0.000,-7.5,63.03,1.47,226.4,1015
1-Jan-2015,04:15,1,0.000,0.000,0.000,-7.5,62.56,1.11,237.4,1015
1-Jan-2015,04:30,1,0.000,0.000,0.000,-7.7,63.74,0.80,215.2,1015
1-Jan-2015,04:45,1,0.000,0.000,0.000,-7.9,65.3,0.65,201.2,1015
1-Jan-2015,05:00,1,0.000,0.000,0.000,-8.3,66.97,0.69,211.4,1015
1-Jan-2015,05:15,1,0.000,0.000,0.000,-8.2,66.99,1.08,218.4,1015
1-Jan-2015,05:30,1,0.000,0.000,0.000,-7.8,65.31,1.24,226.6,1015
1-Jan-2015,05:45,1,0.000,0.000,0.000,-7.5,63.6,1.05,236.8,1015
1-Jan-2015,06:00,1,0.000,0.000,0.000,-7.4,63.06,1.36,229.8,1016
1-Jan-2015,06:15,1,0.000,0.000,0.000,-7.3,62.64,1.60,238.3,1016
1-Jan-2015,06:30,1,0.000,0.000,0.000,-7.2,62.11,1.39,235.9,1016
1-Jan-2015,06:45,1,0.000,0.000,0.000,-7.1,61.83,1.02,246.3,1016
1-Jan-2015,07:00,1,0.000,0.000,0.512,-7.3,62.2,0.83,223.3,1016
1-Jan-2015,07:15,1,0.000,0.003,5.205,-7.5,63.34,0.61,214.8,1016
1-Jan-2015,07:30,1,0.000,0.008,18.020,-7.9,65.25,0.80,197.2,1016
1-Jan-2015,07:45,1,0.000,0.015,37.330,-7.9,65.32,1.02,204.5,1016
1-Jan-2015,08:00,1,0.000,0.050,76.400,-7.6,64.64,1.05,220.4,1016
1-Jan-2015,08:15,1,0.000,0.109,142.200,-6.8,62,1.30,216.6,1017
1-Jan-2015,08:30,1,0.000,0.144,197.600,-5.9,58.4,1.47,215.5,1017
1-Jan-2015,08:45,1,0.000,0.176,252.100,-5.2,54.87,1.85,237.1,1017
1-Jan-2015,09:00,1,0.000,0.209,307.000,-4.7,51.9,2.54,244.0,1017
1-Jan-2015,09:15,1,0.000,0.240,361.700,-4.2,50.51,2.43,236.7,1017
1-Jan-2015,09:30,1,0.000,0.269,412.400,-3.9,49.4,2.36,243.3,1017
1-Jan-2015,09:45,1,0.000,0.296,460.000,-3.4,47.59,2.06,237.5,1017
1-Jan-2015,10:00,1,0.000,0.320,503.300,-3.0,46.45,1.79,239.6,1016
1-Jan-2015,10:15,1,0.000,0.342,544.800,-2.6,44.73,2.18,235.6,1016
1-Jan-2015,10:30,1,0.000,0.363,580.600,-2.4,42.97,2.37,226.2,1016
1-Jan-2015,10:45,1,0.000,0.381,610.900,-2.1,41.67,2.74,229.1,1016
1-Jan-2015,11:00,1,0.000,0.395,633.200,-1.8,40.28,2.45,232.2,1016
1-Jan-2015,11:15,1,0.000,0.396,638.800,-1.5,39,2.93,248.0,1015
1-Jan-2015,11:30,1,0.000,0.417,676.700,-1.4,38.51,3.07,220.4,1015
1-Jan-2015,11:45,1,0.000,0.434,701.000,-1.2,37.57,2.92,229.7,1015
1-Jan-2015,12:00,1,0.000,0.410,667.100,-0.8,36.85,2.64,231.0,1015
1-Jan-2015,12:15,1,0.000,0.401,654.900,-0.6,36.41,2.84,241.9,1015
1-Jan-2015,12:30,1,0.000,0.402,656.800,-0.6,36.22,3.04,238.0,1014
1-Jan-2015,12:45,1,0.000,0.395,643.900,-0.2,35.65,1.93,235.7,1014
1-Jan-2015,13:00,1,0.000,0.375,614.000,0.0,34.83,2.68,242.9,1013
1-Jan-2015,13:15,1,0.000,0.340,559.900,-0.2,34.62,3.23,237.1,1013
1-Jan-2015,13:30,1,0.000,0.252,427.300,-0.2,34.76,2.90,234.2,1013
1-Jan-2015,13:45,1,0.000,0.330,534.600,-0.2,34.54,3.13,225.6,1013
1-Jan-2015,14:00,1,0.000,0.276,451.600,-0.1,34.02,2.96,208.4,1013
1-Jan-2015,14:15,1,0.000,0.298,472.200,0.1,33.92,2.68,224.8,1012
1-Jan-2015,14:30,1,0.000,0.277,432.400,0.4,33.17,2.48,224.9,1012
1-Jan-2015,14:45,1,0.000,0.231,359.500,0.5,33.3,2.15,209.0,1012
1-Jan-2015,15:00,1,0.000,0.151,241.800,0.3,33.36,2.16,229.3,1012
1-Jan-2015,15:15,1,0.000,0.162,237.600,0.1,33.69,2.57,232.9,1012
1-Jan-2015,15:30,1,0.000,0.111,164.500,0.0,33.89,2.45,223.9,1012
1-Jan-2015,15:45,1,0.000,0.045,82.200,-0.4,34.85,2.42,215.4,1012
1-Jan-2015,16:00,1,0.000,0.021,45.630,-0.7,35.77,2.42,216.2,1012
1-Jan-2015,16:15,1,0.000,0.012,24.300,-0.9,36.57,1.55,206.1,1011
1-Jan-2015,16:30,1,0.000,0.004,7.990,-1.2,37.49,1.35,212.6,1011
1-Jan-2015,16:45,1,0.000,0.001,1.058,-1.5,38.7,1.33,194.4,1011
1-Jan-2015,17:00,1,0.000,0.000,0.000,-1.6,39.13,1.36,209.7,1011
1-Jan-2015,17:15,1,0.000,0.000,0.000,-1.6,39.46,1.71,217.0,1012
1-Jan-2015,17:30,1,0.000,0.000,0.000,-1.5,39.39,1.74,208.0,1012
1-Jan-2015,17:45,1,0.000,0.000,0.000,-1.6,40.21,1.58,217.1,1012
1-Jan-2015,18:00,1,0.000,0.000,0.000,-1.8,41.15,1.52,215.8,1012
1-Jan-2015,18:15,1,0.000,0.000,0.000,-2.0,42.13,1.41,212.0,1012
1-Jan-2015,18:30,1,0.000,0.000,0.000,-2.0,42.64,1.27,211.7,1012
1-Jan-2015,18:45,1,0.000,0.000,0.000,-1.9,42.97,1.29,219.9,1012
1-Jan-2015,19:00,1,0.000,0.000,0.000,-1.8,42.94,1.63,224.4,1012
1-Jan-2015,19:15,1,0.000,0.000,0.000,-1.6,42.53,1.96,228.0,1012
1-Jan-2015,19:30,1,0.000,0.000,0.000,-1.5,42.06,2.04,232.1,1012
1-Jan-2015,19:45,1,0.000,0.000,0.000,-1.4,41.98,2.15,222.7,1012
1-Jan-2015,20:00,1,0.000,0.000,0.000,-1.5,42.17,2.32,222.6,1012
1-Jan-2015,20:15,1,0.000,0.000,0.000,-1.4,42.08,2.29,221.9,1012
1-Jan-2015,20:30,1,0.000,0.000,0.000,-1.3,41.87,2.19,221.2,1012
1-Jan-2015,20:45,1,0.000,0.000,0.000,-1.2,41.93,2.34,224.0,1012
1-Jan-2015,21:00,1,0.000,0.000,0.000,-1.2,42.13,2.03,229.9,1012
1-Jan-2015,21:15,1,0.000,0.000,0.000,-1.2,42.26,2.40,223.9,1012
1-Jan-2015,21:30,1,0.000,0.000,0.000,-1.2,42.62,2.24,226.5,1012
1-Jan-2015,21:45,1,0.000,0.000,0.000,-1.2,43.5,2.10,221.2,1012
1-Jan-2015,22:00,1,0.000,0.000,0.000,-1.3,44.34,2.22,220.9,1012
1-Jan-2015,22:15,1,0.000,0.000,0.000,-1.3,44.96,2.14,220.4,1011
1-Jan-2015,22:30,1,0.000,0.000,0.000,-1.2,45.54,2.35,216.5,1011
1-Jan-2015,22:45,1,0.000,0.000,0.000,-1.0,45.7,2.38,215.5,1011
1-Jan-2015,23:00,1,0.000,0.000,0.000,-1.0,46.57,2.29,217.5,1011
1-Jan-2015,23:15,1,0.000,0.000,0.000,-1.0,47.35,2.19,225.3,1012
1-Jan-2015,23:30,1,0.000,0.000,0.000,-0.9,48.11,2.41,220.4,1012
1-Jan-2015,23:45,1,0.000,0.000,0.000,-0.8,48.9,1.74,222.9,1012
1-Jan-2015,00:00,1,0.000,0.000,0.000,-0.4,48.49,1.87,221.5,1012
2-Jan-2015,00:15,2,0.000,0.000,0.000,0.0,47.65,2.38,223.4,1012
2-Jan-2015,00:30,2,0.000,0.000,0.000,0.2,47.35,2.33,230.9,1012
2-Jan-2015,00:45,2,0.000,0.000,0.000,0.4,47.11,2.12,225.0,1012
2-Jan-2015,01:00,2,0.000,0.000,0.000,0.5,46.93,2.06,223.0,1012
2-Jan-2015,01:15,2,0.000,0.000,0.000,0.6,46.55,2.16,221.7,1013
2-Jan-2015,01:30,2,0.000,0.000,0.000,0.6,46.73,2.07,225.1,1013
2-Jan-2015,01:45,2,0.000,0.000,0.000,0.6,46.45,1.69,227.4,1012
2-Jan-2015,02:00,2,0.000,0.000,0.000,0.6,46.14,1.51,243.9,1012
2-Jan-2015,02:15,2,0.000,0.000,0.000,0.3,47.06,1.14,228.9,1012
2-Jan-2015,02:30,2,0.000,0.000,0.000,0.0,47.98,0.65,213.7,1012
2-Jan-2015,02:45,2,0.000,0.000,0.000,-0.3,49.22,0.80,233.0,1012
2-Jan-2015,03:00,2,0.000,0.000,0.000,-0.4,49.63,0.92,231.2,1012
2-Jan-2015,03:15,2,0.000,0.000,0.000,-0.4,49.75,0.97,231.0,1012
2-Jan-2015,03:30,2,0.000,0.000,0.000,-0.2,49.01,1.15,225.4,1013
2-Jan-2015,03:45,2,0.000,0.000,0.000,-0.2,49.19,1.26,221.7,1013
2-Jan-2015,04:00,2,0.000,0.000,0.000,-0.3,49.4,1.06,226.9,1013
2-Jan-2015,04:15,2,0.000,0.000,0.000,-0.4,49.94,1.44,216.2,1013
2-Jan-2015,04:30,2,0.000,0.000,0.000,-0.5,50.46,1.14,214.2,1013
2-Jan-2015,04:45,2,0.000,0.000,0.000,-0.5,50.52,1.55,204.5,1013
2-Jan-2015,05:00,2,0.000,0.000,0.000,-0.4,50.16,1.35,207.5,1013
2-Jan-2015,05:15,2,0.000,0.000,0.000,-0.3,49.91,1.58,213.5,1013
2-Jan-2015,05:30,2,0.000,0.000,0.000,-0.3,50.11,1.59,215.8,1013
2-Jan-2015,05:45,2,0.000,0.000,0.000,-0.5,50.72,1.07,203.9,1013
2-Jan-2015,06:00,2,0.000,0.000,0.000,-0.6,51.5,1.64,205.0,1013
2-Jan-2015,06:15,2,0.000,0.000,0.000,-0.5,51.54,1.71,210.6,1014
2-Jan-2015,06:30,2,0.000,0.000,0.000,-0.5,51.82,0.95,215.4,1014
2-Jan-2015,06:45,2,0.000,0.000,0.000,-0.4,51.87,1.59,221.3,1014
2-Jan-2015,07:00,2,0.000,0.000,0.341,-0.1,51.17,1.82,217.1,1015
2-Jan-2015,07:15,2,0.000,0.003,4.406,0.1,50.75,1.41,223.1,1015
2-Jan-2015,07:30,2,0.000,0.010,18.010,0.2,50.78,1.81,219.1,1015
2-Jan-2015,07:45,2,0.000,0.019,41.330,0.4,50.65,1.88,228.1,1016
2-Jan-2015,08:00,2,0.000,0.050,78.600,0.6,50.03,2.00,220.5,1016
2-Jan-2015,08:15,2,0.000,0.108,143.800,1.0,48.94,2.20,224.1,1016
2-Jan-2015,08:30,2,0.000,0.143,198.300,1.4,48.04,2.31,216.0,1017
2-Jan-2015,08:45,2,0.000,0.174,250.700,1.6,47.55,2.58,222.2,1016
2-Jan-2015,09:00,2,0.000,0.207,306.600,1.8,47.5,2.96,221.6,1016
2-Jan-2015,09:15,2,0.000,0.239,360.800,2.1,47,2.60,221.7,1016
2-Jan-2015,09:30,2,0.000,0.268,411.400,2.3,45.99,2.81,226.8,1017
2-Jan-2015,09:45,2,0.000,0.294,457.800,2.7,45.82,2.87,231.9,1017
2-Jan-2015,10:00,2,0.000,0.318,499.300,2.9,45.04,3.05,243.7,1017
2-Jan-2015,10:15,2,0.000,0.343,542.700,3.0,44.79,3.67,244.7,1017
2-Jan-2015,10:30,2,0.000,0.363,579.000,3.1,44.89,3.61,248.7,1017
2-Jan-2015,10:45,2,0.000,0.377,605.200,3.2,44.92,3.78,248.6,1017
2-Jan-2015,11:00,2,0.000,0.374,605.000,3.7,43.73,2.29,255.5,1017
2-Jan-2015,11:15,2,0.000,0.386,619.000,3.7,43.24,2.76,252.3,1017
2-Jan-2015,11:30,2,0.000,0.366,590.800,3.8,42.2,2.91,257.3,1017
2-Jan-2015,11:45,2,0.000,0.363,591.700,3.9,42,2.38,252.9,1016
2-Jan-2015,12:00,2,0.000,0.220,373.700,4.0,40.82,2.40,236.6,1016
2-Jan-2015,12:15,2,0.000,0.327,540.700,3.6,41.83,2.64,251.8,1016
2-Jan-2015,12:30,2,0.000,0.228,389.700,3.6,41.15,2.81,249.3,1016
2-Jan-2015,12:45,2,0.000,0.134,241.500,3.3,43.28,2.57,257.6,1017
2-Jan-2015,13:00,2,0.000,0.362,583.500,3.5,43.2,3.07,252.0,1017
2-Jan-2015,13:15,2,0.000,0.404,643.000,4.0,40.7,2.72,262.9,1017
2-Jan-2015,13:30,2,0.254,0.466,711.000,4.1,40.09,3.34,268.3,1017
2-Jan-2015,13:45,2,0.000,0.449,677.600,4.0,41.42,3.43,251.2,1017
2-Jan-2015,14:00,2,0.000,0.354,551.100,3.8,42.42,3.06,256.9,1018
2-Jan-2015,14:15,2,0.000,0.338,511.900,3.7,42.84,2.96,258.4,1018
2-Jan-2015,14:30,2,0.000,0.089,165.300,3.3,46.28,2.51,280.9,1018
2-Jan-2015,14:45,2,0.000,0.043,102.300,2.3,50.46,2.68,295.5,1019
2-Jan-2015,15:00,2,0.000,0.088,148.900,2.1,48.17,2.51,272.3,1019
2-Jan-2015,15:15,2,0.000,0.090,150.500,2.4,45.63,2.81,296.0,1019
2-Jan-2015,15:30,2,0.000,0.085,132.300,2.2,45.89,2.46,292.8,1019
2-Jan-2015,15:45,2,0.000,0.051,85.500,2.2,46.23,2.25,280.4,1019
2-Jan-2015,16:00,2,0.000,0.025,49.330,2.0,44.8,2.31,278.0,1020
2-Jan-2015,16:15,2,0.000,0.012,24.990,1.8,44.7,1.89,276.1,1020
2-Jan-2015,16:30,2,0.000,0.003,7.940,1.5,45.99,1.52,266.8,1020
2-Jan-2015,16:45,2,0.000,0.000,0.896,1.3,45.75,1.31,271.6,1020
2-Jan-2015,17:00,2,0.000,0.000,0.000,1.1,46.48,1.06,251.5,1021
2-Jan-2015,17:15,2,0.000,0.000,0.000,0.9,46.4,1.20,266.0,1021
2-Jan-2015,17:30,2,0.000,0.000,0.000,0.7,46.47,0.65,273.3,1022
2-Jan-2015,17:45,2,0.000,0.000,0.000,0.2,48.29,0.48,262.4,1022
2-Jan-2015,18:00,2,0.000,0.000,0.000,-0.6,52.19,0.32,278.2,1022
2-Jan-2015,18:15,2,0.000,0.000,0.000,-1.3,56.02,0.65,254.3,1022
2-Jan-2015,18:30,2,0.000,0.000,0.000,-1.3,55.79,0.40,181.7,1023
2-Jan-2015,18:45,2,0.000,0.000,0.000,-1.6,56.95,0.14,162.9,1023
2-Jan-2015,19:00,2,0.000,0.000,0.000,-1.4,54.43,1.28,263.4,1024
2-Jan-2015,19:15,2,0.000,0.000,0.000,-0.7,50.82,0.87,304.2,1024
2-Jan-2015,19:30,2,0.000,0.000,0.000,-0.9,50.03,1.08,277.2,1024
2-Jan-2015,19:45,2,0.000,0.000,0.000,-0.5,46.23,1.39,280.1,1025
2-Jan-2015,20:00,2,0.000,0.000,0.000,-0.4,45.09,1.20,277.9,1025
2-Jan-2015,20:15,2,0.000,0.000,0.000,-0.4,44.87,1.05,277.9,1025
2-Jan-2015,20:30,2,0.000,0.000,0.000,-0.4,44.61,1.47,286.2,1025
2-Jan-2015,20:45,2,0.000,0.000,0.000,-0.5,45.18,0.93,289.1,1026
2-Jan-2015,21:00,2,0.000,0.000,0.000,-1.1,47.68,0.44,162.8,1026
2-Jan-2015,21:15,2,0.000,0.000,0.000,-1.5,49.02,0.93,301.3,1027
2-Jan-2015,21:30,2,0.000,0.000,0.000,-1.4,48.91,1.75,295.1,1027
2-Jan-2015,21:45,2,0.000,0.000,0.000,-1.9,53.47,2.44,285.5,1028
2-Jan-2015,22:00,2,0.000,0.000,0.000,-2.5,55.51,2.03,278.6,1028
2-Jan-2015,22:15,2,0.000,0.000,0.000,-2.8,55.34,1.86,260.7,1028
2-Jan-2015,22:30,2,0.000,0.000,0.000,-3.1,54.42,1.32,210.6,1029
2-Jan-2015,22:45,2,0.000,0.000,0.000,-3.3,53.51,1.46,284.4,1029
2-Jan-2015,23:00,2,0.000,0.000,0.000,-3.5,53.29,1.36,274.4,1030
2-Jan-2015,23:15,2,0.000,0.000,0.000,-3.6,51.89,2.01,291.2,1030
2-Jan-2015,23:30,2,0.000,0.000,0.000,-3.7,51.19,1.87,317.2,1030
2-Jan-2015,23:45,2,0.000,0.000,0.000,-4.0,53.33,0.76,168.7,1030
2-Jan-2015,00:00,2,0.000,0.000,0.000,-4.6,55.47,0.35,73.2,1031
3-Jan-2015,00:15,3,0.000,0.000,0.000,-5.1,56.77,0.29,212.1,1031
3-Jan-2015,00:30,3,0.000,0.000,0.000,-5.0,56.22,1.04,313.1,1031
3-Jan-2015,00:45,3,0.000,0.000,0.000,-4.8,55.44,1.27,306.2,1031
3-Jan-2015,01:00,3,0.000,0.000,0.000,-4.7,53.87,1.68,304.4,1031
3-Jan-2015,01:15,3,0.000,0.000,0.000,-4.8,53.51,1.07,276.6,1031
3-Jan-2015,01:30,3,0.000,0.000,0.000,-5.1,54.36,0.38,184.9,1032
3-Jan-2015,01:45,3,0.000,0.000,0.000,-5.6,56.68,0.37,288.4,1032
3-Jan-2015,02:00,3,0.000,0.000,0.000,-5.6,55.66,1.19,313.9,1032
3-Jan-2015,02:15,3,0.000,0.000,0.000,-5.4,55.01,0.94,235.0,1032
3-Jan-2015,02:30,3,0.000,0.000,0.000,-5.7,57.58,0.27,133.1,1033
3-Jan-2015,02:45,3,0.000,0.000,0.000,-6.2,60.3,0.31,208.9,1033
3-Jan-2015,03:00,3,0.000,0.000,0.000,-6.3,61.67,0.97,301.7,1033
3-Jan-2015,03:15,3,0.000,0.000,0.000,-6.4,61.37,0.18,311.5,1033
3-Jan-2015,03:30,3,0.000,0.000,0.000,-6.8,62.92,0.37,280.6,1033
3-Jan-2015,03:45,3,0.000,0.000,0.000,-7.3,66.1,0.09,240.7,1033
3-Jan-2015,04:00,3,0.000,0.000,0.000,-7.7,69.9,0.18,211.6,1033
3-Jan-2015,04:15,3,0.000,0.000,0.000,-7.7,72.7,0.22,285.7,1033
3-Jan-2015,04:30,3,0.000,0.000,0.000,-8.0,73.6,0.00,302.3,1034
3-Jan-2015,04:45,3,0.000,0.000,0.000,-8.4,75.6,0.12,240.8,1034
3-Jan-2015,05:00,3,0.000,0.000,0.000,-8.5,77.8,0.04,271.4,1034
3-Jan-2015,05:15,3,0.000,0.000,0.000,-8.6,79.3,0.09,307.5,1035
3-Jan-2015,05:30,3,0.000,0.000,0.000,-8.5,81.6,0.48,242.6,1035
3-Jan-2015,05:45,3,0.000,0.000,0.000,-8.7,81.9,0.00,298.9,1035
3-Jan-2015,06:00,3,0.000,0.000,0.000,-9.0,83.2,0.06,269.0,1036
3-Jan-2015,06:15,3,0.000,0.000,0.000,-9.1,84.4,0.20,294.0,1036
3-Jan-2015,06:30,3,0.000,0.000,0.000,-9.1,84.3,0.26,341.3,1036
3-Jan-2015,06:45,3,0.000,0.000,0.000,-9.0,84.6,0.24,299.5,1036
3-Jan-2015,07:00,3,0.000,0.001,0.292,-9.1,84,0.36,288.1,1036
3-Jan-2015,07:15,3,0.000,0.001,3.223,-9.1,81.5,0.20,238.1,1036
3-Jan-2015,07:30,3,0.000,0.006,12.000,-9.0,76.2,0.67,86.0,1036
3-Jan-2015,07:45,3,0.000,0.021,34.830,-8.3,66.33,0.59,165.4,1037
3-Jan-2015,08:00,3,0.000,0.041,69.880,-7.8,62.6,0.33,173.8,1037
3-Jan-2015,08:15,3,0.000,0.070,115.400,-7.3,62.64,0.32,254.5,1037
3-Jan-2015,08:30,3,0.000,0.095,159.700,-6.8,59.2,0.75,173.3,1038
3-Jan-2015,08:45,3,0.000,0.116,196.600,-6.4,55.15,0.98,116.1,1038
3-Jan-2015,09:00,3,0.000,0.129,222.400,-6.0,52.7,0.93,197.9,1038
3-Jan-2015,09:15,3,0.000,0.149,258.900,-5.6,49.99,1.12,250.4,1038
3-Jan-2015,09:30,3,0.000,0.196,335.900,-5.2,48.81,1.12,306.6,1037
3-Jan-2015,09:45,3,0.000,0.200,347.300,-4.9,46.78,1.32,231.8,1037
3-Jan-2015,10:00,3,0.000,0.227,393.800,-4.6,46.81,1.05,200.9,1038
3-Jan-2015,10:15,3,0.000,0.213,374.200,-4.0,46.01,0.86,146.4,1037
3-Jan-2015,10:30,3,0.000,0.228,405.900,-3.7,44.99,0.63,221.0,1038
3-Jan-2015,10:45,3,0.000,0.220,393.900,-3.2,43.67,0.62,198.8,1038
3-Jan-2015,11:00,3,0.000,0.137,257.600,-3.3,43.59,0.84,160.6,1038
3-Jan-2015,11:15,3,0.000,0.132,244.900,-3.5,44.27,0.47,203.1,1037
3-Jan-2015,11:30,3,0.000,0.192,347.000,-3.3,43.65,0.53,128.2,1037
3-Jan-2015,11:45,3,0.000,0.189,344.100,-3.1,43.34,0.87,184.6,1037
3-Jan-2015,12:00,3,0.000,0.166,310.000,-3.0,43.04,0.93,210.1,1037
3-Jan-2015,12:15,3,0.000,0.167,315.000,-2.9,42.76,0.78,186.7,1038
3-Jan-2015,12:30,3,0.000,0.166,308.700,-2.8,42.76,1.06,137.1,1037
3-Jan-2015,12:45,3,0.000,0.164,304.100,-2.9,42.54,1.17,80.7,1037
3-Jan-2015,13:00,3,0.000,0.141,263.700,-2.9,44.23,0.91,119.2,1037
3-Jan-2015,13:15,3,0.000,0.074,141.200,-3.0,43.99,1.23,71.3,1036
3-Jan-2015,13:30,3,0.000,0.046,89.500,-3.2,45.44,1.22,71.3,1036
3-Jan-2015,13:45,3,0.000,0.043,83.800,-3.4,44.8,1.19,98.1,1036
3-Jan-2015,14:00,3,0.000,0.045,87.200,-3.4,45,0.99,92.7,1037
3-Jan-2015,14:15,3,0.000,0.037,72.200,-3.3,46.14,0.98,70.2,1037
3-Jan-2015,14:30,3,0.000,0.037,70.400,-3.2,46.77,0.60,74.9,1037
3-Jan-2015,14:45,3,0.000,0.030,58.190,-3.2,47.19,1.04,53.0,1037
3-Jan-2015,15:00,3,0.000,0.030,56.570,-3.2,48.45,1.03,71.8,1037
3-Jan-2015,15:15,3,0.000,0.021,40.440,-3.1,48.76,0.58,76.1,1037
3-Jan-2015,15:30,3,0.000,0.013,24.090,-3.1,49.3,0.86,72.0,1037
3-Jan-2015,15:45,3,0.000,0.010,19.150,-3.1,51.12,0.88,85.7,1036
3-Jan-2015,16:00,3,0.000,0.007,12.220,-3.0,52.43,0.63,58.0,1036
3-Jan-2015,16:15,3,0.000,0.003,5.713,-3.0,54.28,0.49,100.4,1036
3-Jan-2015,16:30,3,0.000,0.001,1.625,-2.9,56.34,0.18,134.9,1036
3-Jan-2015,16:45,3,0.000,0.000,0.121,-2.9,57.37,0.01,135.0,1035
3-Jan-2015,17:00,3,0.000,0.000,0.000,-2.9,58.58,0.11,118.4,1035
3-Jan-2015,17:15,3,0.000,0.000,0.000,-2.7,63.93,0.95,109.0,1035
3-Jan-2015,17:30,3,0.000,0.000,0.000,-2.2,68.43,1.53,99.7,1034
3-Jan-2015,17:45,3,0.000,0.000,0.000,-1.9,69.2,1.14,117.4,1034
3-Jan-2015,18:00,3,0.000,0.000,0.000,-1.6,70.1,1.71,98.0,1033
3-Jan-2015,18:15,3,0.000,0.000,0.000,-1.4,75.2,2.01,113.7,1033
3-Jan-2015,18:30,3,0.000,0.000,0.000,-1.6,84.5,1.74,106.6,1033
3-Jan-2015,18:45,3,0.000,0.000,0.000,-1.9,92.7,1.26,112.9,1033
3-Jan-2015,19:00,3,0.000,0.000,0.000,-1.8,95.9,0.77,91.9,1033
3-Jan-2015,19:15,3,0.000,0.000,0.000,-1.7,97.4,0.98,63.9,1033
3-Jan-2015,19:30,3,0.000,0.000,0.000,-1.5,98.2,1.22,74.3,1032
3-Jan-2015,19:45,3,0.000,0.000,0.000,-1.3,98.8,0.90,85.1,1031
3-Jan-2015,20:00,3,0.000,0.000,0.000,-1.1,99.2,0.62,121.2,1031
3-Jan-2015,20:15,3,0.000,0.000,0.000,-0.5,99.6,1.28,128.2,1030
3-Jan-2015,20:30,3,0.762,0.000,0.000,-0.1,99.7,1.03,126.3,1030
3-Jan-2015,20:45,3,0.762,0.000,0.000,0.0,99.7,1.36,117.8,1030
3-Jan-2015,21:00,3,0.508,0.000,0.000,0.1,99.8,1.40,119.7,1030
3-Jan-2015,21:15,3,0.508,0.000,0.000,0.2,99.9,1.63,104.4,1029
3-Jan-2015,21:30,3,0.762,0.000,0.103,0.2,99.9,1.68,119.9,1029
3-Jan-2015,21:45,3,0.508,0.000,1.440,0.2,100,1.89,114.0,1028
3-Jan-2015,22:00,3,0.508,0.000,1.615,0.2,100.1,1.62,116.1,1027
3-Jan-2015,22:15,3,0.508,0.000,1.615,0.2,100.2,1.70,111.3,1027
3-Jan-2015,22:30,3,0.762,0.000,1.624,0.2,100.2,0.56,112.6,1026
3-Jan-2015,22:45,3,0.762,0.000,1.704,0.3,100.3,0.97,96.9,1026
3-Jan-2015,23:00,3,0.762,0.000,1.615,0.6,100.3,1.13,110.3,1025
3-Jan-2015,23:15,3,1.270,0.000,1.337,0.9,100.4,0.77,108.5,1025
3-Jan-2015,23:30,3,1.778,0.000,1.260,1.3,100.4,1.12,113.4,1025
3-Jan-2015,23:45,3,1.270,0.000,1.610,1.7,100.4,0.94,104.7,1024
3-Jan-2015,00:00,3,0.762,0.000,1.610,1.9,100.4,1.14,103.5,1024
4-Jan-2015,00:15,4,0.762,0.000,1.610,2.2,100.4,1.14,104.6,1023
4-Jan-2015,00:30,4,1.016,0.000,1.606,2.3,100.4,0.99,79.5,1023
4-Jan-2015,00:45,4,0.508,0.000,1.606,2.5,100.4,0.88,61.9,1022
4-Jan-2015,01:00,4,0.508,0.000,1.574,2.6,100.3,1.07,76.3,1021
4-Jan-2015,01:15,4,0.254,0.000,1.614,2.9,100.3,1.10,59.3,1021
4-Jan-2015,01:30,4,0.762,0.000,1.605,3.2,100.3,1.25,67.5,1020
4-Jan-2015,01:45,4,0.762,0.000,1.516,3.5,100.2,1.32,81.8,1020
4-Jan-2015,02:00,4,1.016,0.000,1.516,3.8,100.2,1.56,78.3,1019
4-Jan-2015,02:15,4,0.508,0.000,1.596,4.1,100.1,1.96,73.8,1019
4-Jan-2015,02:30,4,0.508,0.000,1.583,4.2,100.1,2.03,72.8,1018
4-Jan-2015,02:45,4,1.016,0.000,1.524,4.3,100.1,2.02,70.9,1018
